1642966088,-463,-2974,2948,512,-4992,32512
1642966089,-974,-2504,3502,297,-5243,24150
1642966090,-459,-3138,3055,128,-5147,27316
1642966091,-310,-3099,3427,1027,-5216,27367
1642966092,-355,-2994,3435,3364,-5313,29168
1642966093,-366,-3003,3275,3828,-5432,15881
1642966094,-340,-2689,3396,3726,-5484,20954
1642966095,-376,-3001,3326,3713,-5354,15418
1642966096,-362,-2779,3358,3640,-5467,19302
1642966097,-648,-3180,3328,3542,-5522,14848
1642966098,-393,-2804,3370,3649,-5368,11370
1642966099,-446,-3415,3069,3542,-5648,6626
1642966100,-517,-2580,3600,3436,-5533,3675
1642966101,-277,-3120,3145,3402,-5484,20708
1642966102,-297,-2535,3247,3155,-5630,19324
1642966103,-573,-2516,3389,1311,-5407,19339
1642966104,-794,-2883,3248,172,-4995,13397
1642966105,-430,-3659,2905,100,-5288,13484
1642966106,-217,-2712,3420,738,-5536,11409
1642966107,-449,-2533,3299,1309,-5430,11401
1642966108,-517,-2424,3359,705,-5249,5414
1642966109,-571,-3231,3239,50,-5327,7327
1642966110,-435,-2661,3338,54,-5061,1695
1642966111,-582,-2857,3091,32,-5263,9503
1642966112,-525,-2663,3587,106,-5244,7709
1642966113,-711,-2500,3105,-5,-4900,7425
1642966114,-566,-3624,2499,15,-5335,13498
1642966115,-238,-2314,4059,65,-5106,7693
1642966116,-427,-2777,2558,34,-5443,7282
1642966117,-1250,-2707,3041,36,-5120,15352
1642966118,-435,-2613,2443,-21,-4997,11211
1642966119,-864,-3518,2768,-242,-5317,19167
1642966120,-415,-2786,3273,-133,-5028,9650
1642966121,-545,-1880,3556,-96,-4747,9549
1642966122,-566,-3293,3228,-24,-5264,8257
1642966123,-474,-2399,3490,-556,-4968,6796
1642966124,-809,-2985,3374,-576,-4939,5727
1642966125,-346,-3503,3468,-656,-5034,6832
1642966126,-498,-3058,3770,-1695,-5021,-15
1642966127,-524,-2131,4175,-1472,-4952,7000
1642966128,-404,-3090,3146,-888,-4900,13597
1642966129,-931,-3310,2827,-1200,-4936,12954
1642966130,-220,-2031,3619,-1066,-4796,15408
1642966131,-829,-3357,3062,-1438,-4914,17062
1642966132,-555,-3305,3373,-1605,-4813,17345
1642966133,-611,-3293,3298,-1606,-4904,16896
1642966134,-538,-2166,3327,-1830,-4916,9555
1642966135,-615,-2458,3481,-2092,-4928,10920
1642966136,-612,-2469,3304,-2179,-4718,15414
1642966137,-574,-2850,2981,-2626,-4648,15110
1642966138,-564,-2763,3250,-2689,-4697,23439
1642966139,-570,-2740,3132,-3046,-4558,17090
1642966140,-551,-2815,3252,-2761,-4530,15480
1642966141,-635,-2911,3198,-2576,-4632,12956
1642966142,-549,-3694,3051,-1437,-4722,7681
1642966143,-443,-2293,3377,384,-4920,19407
1642966144,-593,-2710,3258,246,-4962,17446
1642966145,-530,-2623,3321,269,-4836,29313
1642966146,-558,-2928,3184,160,-4924,19409
1642966147,-583,-2858,3203,184,-4804,21074
1642966148,-567,-2629,3362,176,-4848,19461
1642966149,-551,-2811,3207,174,-4798,25120
1642966150,-576,-2892,3205,277,-4792,19465
1642966151,-567,-2470,3246,336,-4826,29220
1642966152,-706,-3124,3051,287,-4739,29236
1642966153,-329,-2685,3476,234,-4852,25102
1642966154,2199,-3890,5415,909,-5061,27081
1642966155,-293,-3068,3073,1024,-5253,31183
1642966156,-486,-2775,3231,956,-5332,29182
1642966157,-556,-2834,3173,1052,-5354,25162
1642966158,-570,-2920,3162,925,-5242,25280
1642966159,-712,-2776,3224,1033,-5251,27291
1642966160,-487,-2814,3167,994,-5306,23044
1642966161,-520,-2799,3191,992,-5261,31286
1642966162,-593,-2768,3254,986,-5292,31182
1642966163,-441,-3385,3357,1821,-5377,25297
1642966164,-241,-3249,3274,4228,-5698,29058
1642966165,616,-4347,964,4574,-5628,22690
1642966166,-280,-2006,2088,3644,-5556,23263
1642966167,-578,-3017,3247,3520,-5697,15416
1642966168,-606,-3202,3298,3422,-5564,29118
1642966169,-652,-3019,3268,3413,-5971,25254
1642966170,-424,-3040,3253,3568,-5746,16902
1642966171,-542,-2486,3190,3525,-6054,13397
1642966172,-603,-2938,3171,3402,-5762,14960
1642966173,-337,-2441,3126,2412,-5843,17322
1642966174,-777,-2413,3195,1912,-5528,14998
1642966175,-314,-2980,3048,1134,-5376,3646
1642966176,-494,-2802,3490,856,-5596,12836
1642966177,-329,-2640,3112,1115,-5684,3725
1642966178,-723,-2842,3267,204,-5492,14738
1642966179,-443,-2754,3495,-60,-5306,7676
1642966180,-578,-2614,3490,-100,-5356,7664
1642966181,-573,-2582,3213,-15,-5197,17373
1642966182,-492,-3470,3450,-26,-5434,2772
1642966183,-606,-2785,3310,-48,-5286,13358
1642966184,-420,-2911,3178,-13,-5509,13453
1642966185,-614,-2590,3334,762,-5250,746
1642966186,-637,-2934,3174,1084,-5540,15443
1642966187,-706,-2944,3213,1378,-5358,12850
1642966188,-661,-2869,3310,1667,-5325,11494
1642966189,-328,-2527,2844,738,-5604,8788
1642966190,-791,-2738,3324,5,-5434,7441
1642966191,-546,-2748,3302,-17,-5418,11584
1642966192,-581,-2708,3082,-30,-5256,12822
1642966193,-623,-3044,3360,-147,-5308,11426
1642966194,-418,-2822,3300,-21,-5474,9526
1642966195,-581,-2490,2877,-244,-5250,8860
1642966196,-426,-2573,3168,-327,-5385,15352
1642966197,-523,-2835,3146,-522,-5370,4890
1642966198,-490,-2684,3322,-969,-5269,7552
1642966199,-585,-2867,3112,-512,-5208,2712
1642966200,-646,-3339,2715,-1043,-5213,15389
1642966201,-565,-2801,3199,-1002,-5210,6656
1642966202,-411,-2302,3127,-1113,-5319,3952
1642966203,-654,-2683,3169,-1352,-5034,12788
1642966204,-601,-2766,2855,-1318,-4993,15383
1642966205,-607,-2625,3119,-1430,-5022,4872
1642966206,-585,-2843,3436,-1530,-4980,1718
1642966207,-386,-3193,3249,-1612,-5070,12636
1642966208,-433,-2761,3035,-1828,-5063,5649
1642966209,-469,-2912,3075,-2508,-5066,16952
1642966210,-579,-2781,3158,-2750,-4920,11702
1642966211,-575,-2851,3359,-2522,-4980,19052
1642966212,-535,-2879,3208,-2583,-5024,-2069
1642966213,-628,-2913,3297,-2140,-5012,17164
1642966214,-566,-3166,3170,-2734,-5118,25345
1642966215,-519,-3000,3635,-2180,-5268,19060
1642966216,-436,-2741,3290,48,-5399,23400
1642966217,-552,-2616,3262,26,-5502,23018
1642966218,-513,-2584,3170,-44,-5346,15476
1642966219,-587,-2617,3241,-6,-5264,27036
1642966220,-550,-2874,3211,-79,-5288,25342
1642966221,-424,-2692,3184,28,-5362,19066
1642966222,-546,-3029,3186,-71,-5319,17456
1642966223,-468,-2741,3150,-56,-5338,19016
1642966224,-499,-2782,3123,-9,-5313,21461
1642966225,-497,-2734,3217,13,-5302,17433
1642966226,-513,-2668,3232,-28,-5264,25172
1642966227,-570,-2873,3264,-71,-5257,23360
1642966228,-575,-2786,3234,-48,-5206,27150
1642966229,-514,-2770,3220,-60,-5255,15534
1642966230,-454,-2751,3222,-88,-5214,27184
1642966231,-565,-2806,3185,-17,-5277,19459
1642966232,-570,-2726,3161,50,-5273,27291
1642966233,-549,-2727,3130,-6,-5286,19074
1642966234,-536,-2784,3211,-27,-5249,21399
1642966235,-509,-2754,3205,-4,-5194,21104
1642966236,-569,-2843,3330,432,-5230,21416
1642966237,-447,-3065,3389,2792,-5362,23066
1642966238,-512,-2807,3230,3589,-5455,29189
1642966239,-506,-2743,3127,3670,-5464,25012
1642966240,-620,-2782,3254,3632,-5564,27219
1642966241,-576,-3575,3137,3558,-5504,14570
1642966242,-601,-2707,3279,3527,-5604,17243
1642966243,-387,-2559,3115,3502,-5704,4834
1642966244,-748,-2448,2572,3190,-5460,8838
1642966245,-841,-1835,2763,498,-4974,5812
1642966246,-327,-3291,3466,-188,-5100,18262
1642966247,-711,-3271,3172,-201,-5141,11221
1642966248,457,-2966,3051,-193,-5120,7369
1642966249,6361,-2273,2504,-216,-5680,4780
1642966250,10475,-1230,2366,-269,-6943,13151
1642966251,11335,-318,2867,-296,-6680,8414
1642966252,11214,200,2782,-182,-5808,5624
1642966253,11007,-263,3294,-262,-5008,6840
1642966254,11165,-1554,3656,-149,-4336,19143
1642966255,10608,-2691,3380,16,-3998,-5196
1642966256,10610,-3329,3363,-77,-3787,5600
1642966257,10455,-4209,3415,-8,-4090,22084
1642966258,8883,-4574,3115,48,-4433,7491
1642966259,7126,-4725,3107,-95,-4571,5240
1642966260,4204,-4957,2778,-215,-5110,2100
1642966261,1609,-4201,3040,-232,-4633,1751
1642966262,251,-4314,3145,-23,-4873,11599
1642966263,-360,-3259,3031,562,-5006,16998
1642966264,-723,-3314,2839,839,-4943,23222
1642966265,-708,-2859,3254,1368,-5112,21110
1642966266,-662,-3123,3202,1786,-5226,15385
1642966267,-956,-3283,3389,2192,-5502,14836
1642966268,-1077,-3249,2929,2061,-5292,19490
1642966269,-1718,-4552,2596,302,-5736,24998
1642966270,-3230,-3594,2624,-178,-5802,27042
1642966271,-4059,-2702,3250,-232,-5463,19494
1642966272,-3186,-1762,3252,-338,-5162,12946
1642966273,-1769,-1120,3087,-316,-5201,17328
1642966274,-1130,-1365,3213,-230,-4984,17421
1642966275,-502,-2242,3319,-279,-4809,19580
1642966276,-512,-3238,3252,-166,-5143,15486
1642966277,-468,-3201,3170,-206,-5018,14890
1642966278,-572,-2797,3031,-304,-5087,15509
1642966279,-656,-2949,3360,-261,-5178,29317
1642966280,-541,-2672,3467,-265,-5273,3725
1642966281,-303,-1399,3662,-236,-5026,7678
1642966282,2093,-413,3628,-333,-4776,5777
1642966283,7656,-860,3367,-544,-5065,7456
1642966284,10363,-2112,2810,-854,-6150,-1134
1642966285,9084,-3548,3371,-806,-5969,-3438
1642966286,5145,-4760,3202,-1144,-5778,-7262
1642966287,3689,-4741,2209,-742,-5356,6855
1642966288,3353,-2253,3044,-836,-5072,12926
1642966289,3151,-2036,2985,-870,-4815,19413
1642966290,2931,-3461,2995,-730,-4822,16890
1642966291,2944,-2881,2802,-853,-4852,11543
1642966292,2865,-2130,2957,-1016,-4770,750
1642966293,2777,-2450,2854,-1173,-4596,9495
1642966294,2427,-2757,3200,-1394,-4326,12824
1642966295,2304,-2608,2907,-1987,-4260,7654
1642966296,2082,-2852,3071,-2284,-4110,21092
1642966297,1202,-3522,3018,-2658,-3991,7722
1642966298,477,-3002,3026,-2604,-4032,6920
1642966299,-122,-3737,3019,-2620,-4235,-2110
1642966300,-272,-3502,3106,-2456,-4364,21046
1642966301,-383,-3092,3043,-2833,-4468,9667
1642966302,-536,-2777,3137,-3074,-4544,19084
1642966303,-604,-3049,3504,-153,-4836,15422
1642966304,-518,-2564,3014,-65,-4736,17493
1642966305,-530,-2907,3181,-74,-4756,11020
1642966306,-541,-2703,3104,-46,-4875,21480
1642966307,-450,-2526,3159,-50,-4807,21447
1642966308,-559,-2596,2960,-16,-4828,12946
1642966309,-546,-2849,3089,-40,-4784,13507
1642966310,-608,-2667,3150,1,-4718,21515
1642966311,-502,-2851,3144,-40,-4790,17495
1642966312,-585,-2575,3126,-22,-4814,29180
1642966313,-447,-2444,3107,-67,-4800,25409
1642966314,-511,-2953,2917,-100,-4697,13379
1642966315,-522,-2854,3214,-12,-4832,10912
1642966316,-429,-2867,3209,-19,-4749,17485
1642966317,-433,-2397,3054,-64,-4741,25369
1642966318,-449,-2596,3157,-32,-4782,9627
1642966319,-483,-2611,3127,-34,-4751,17501
1642966320,-456,-2816,3150,-44,-4650,21426
1642966321,-572,-2337,3161,-48,-4606,14946
1642966322,-10940,-3526,4003,325,-4926,5666
1642966323,-16599,-2954,2685,-25,-5290,11430
1642966324,-514,-2491,2981,-568,-4864,15018
1642966325,-108,-3805,4040,-416,-4999,25349
1642966326,2275,-1640,2958,302,-5432,12910
1642966327,-562,-2246,2733,2468,-5515,19450
1642966328,-501,-3312,3203,2808,-5838,23042
1642966329,-627,-3319,2928,2742,-5856,13434
1642966330,-719,-3056,3034,2668,-6210,22990
1642966331,-495,-2797,3067,2503,-5903,17411
1642966332,-752,-2762,3189,2598,-6070,24932
1642966333,-480,-2740,3007,2724,-5969,9473
1642966334,-535,-2389,3256,2540,-6052,18822
1642966335,-725,-3052,2975,1989,-5891,7557
1642966336,-370,-3119,3230,1938,-5862,20796
1642966337,-461,-2917,3517,682,-5678,9345
1642966338,-426,-2559,3845,-364,-5334,8876
1642966339,-476,-2353,3795,-46,-5360,11403
1642966340,-451,-2042,3933,-259,-4990,1813
1642966341,-595,-3711,3714,294,-5203,5781
1642966342,-623,-2624,3124,705,-5213,11628
1642966343,-498,-2613,3085,1043,-5085,13356
1642966344,-599,-2804,3186,1262,-5517,11558
1642966345,-564,-3008,3107,1790,-5594,8864
1642966346,-529,-2848,3020,2061,-5816,3448
1642966347,-805,-3003,2791,1290,-5482,10872
1642966348,-1703,-4152,2946,-566,-5030,5639
1642966349,-3573,-4085,2841,-789,-5160,7513
1642966350,-5204,-2849,3347,-570,-4754,8798
1642966351,-5182,-2472,3127,-758,-4514,10702
1642966352,-4819,-2550,2914,-766,-4445,15255
1642966353,-3993,-1575,3282,-876,-4720,8710
1642966354,-1727,-561,3551,-748,-4536,21306
1642966355,-1036,-2081,2196,-870,-4821,13350
1642966356,-538,-3356,2493,-930,-5160,14748
1642966357,-436,-1199,2726,-1004,-4790,17070
1642966358,1353,480,3435,-863,-4569,5587
1642966359,4093,159,2878,-936,-4249,17274
1642966360,6556,-1747,2415,-1084,-4660,24982
1642966361,5299,-4193,2387,-1202,-5249,13356
1642966362,1981,-4913,2347,-1000,-4902,12714
1642966363,-74,-4484,2551,-1204,-4772,17330
1642966364,-992,-3586,3155,-1770,-4732,16854
1642966365,-1387,-3453,3416,-1636,-4598,5048
1642966366,-1599,-3322,3625,-2053,-4602,11584
1642966367,-1586,-2652,4060,-2282,-4554,6962
1642966368,-1700,-2902,4151,-1871,-4637,5533
1642966369,-1755,-2610,3610,-2084,-4500,6824
1642966370,-798,-1748,2995,-2168,-4536,3820
1642966371,-667,-2372,3146,-2352,-4550,14796
1642966372,-579,-2937,3587,-1980,-4253,5597
1642966373,-403,-2547,2991,-2356,-4458,2990
1642966374,-540,-2705,2949,-2930,-4350,7751
1642966375,-515,-1904,3215,-2804,-4000,6890
1642966376,-715,-2740,2826,-2980,-4092,11560
1642966377,-583,-2870,3201,-2492,-4042,13070
1642966378,-514,-3096,2998,-2963,-4117,25450
1642966379,-359,-2637,3096,-3252,-4110,7012
1642966380,-456,-2749,3062,-3570,-3973,17503
1642966381,-517,-2770,3129,-3594,-4084,12958
1642966382,-541,-2906,2958,-3620,-4040,15080
1642966383,-584,-2968,3066,-3589,-4227,17646
1642966384,-532,-2775,3387,-500,-5092,17456
1642966385,-604,-2468,2987,-590,-4938,12974
1642966386,-503,-2585,3008,-605,-5024,25425
1642966387,-494,-2648,3037,-580,-4966,13020
1642966388,-565,-2662,2999,-603,-4910,11589
1642966389,-490,-2692,3048,-612,-4854,23082
1642966390,-607,-2581,3048,-614,-4879,7608
1642966391,-531,-2586,3092,-636,-4888,25172
1642966392,-585,-2713,2951,-653,-4850,13585
1642966393,-559,-2739,3036,-618,-4820,19042
1642966394,-641,-2575,3073,-684,-4942,21038
1642966395,-546,-2615,3074,-572,-4831,25324
1642966396,-536,-2530,2957,-606,-4852,21056
1642966397,-677,-2675,2983,-632,-4871,17539
1642966398,-490,-2630,3004,-632,-4808,15014
1642966399,-577,-2621,3011,-607,-4831,21453
1642966400,-482,-2781,3151,-212,-4956,23140
1642966401,-622,-2596,3208,2086,-5736,25345
1642966402,-590,-2587,2955,2768,-5866,19014
1642966403,-603,-2310,2967,2346,-5717,21366
1642966404,-591,-2514,3046,1762,-5404,25154
1642966405,-598,-2753,3032,1885,-5379,23373
1642966406,-664,-2662,3051,1874,-5576,25076
1642966407,-591,-3181,2950,2013,-5589,17376
1642966408,-453,-2565,2935,2118,-5596,20890
1642966409,-738,-2829,2642,1976,-5765,21104
1642966410,-741,-2893,2370,2150,-5828,20892
1642966411,-846,-2418,2622,1826,-5633,21057
1642966412,-294,-2714,2662,822,-5672,28904
1642966413,-596,-2754,3110,-531,-5213,11477
1642966414,-464,-2528,3599,-134,-5152,8904
1642966415,-597,-2083,2723,320,-5438,5591
1642966416,-511,-2539,3277,506,-5110,19298
1642966417,-676,-2923,2910,878,-5370,8652
1642966418,-542,-2759,2774,517,-5302,9565
1642966419,-464,-2643,3203,-880,-4873,9435
1642966420,-688,-2870,2974,-974,-5074,2726
1642966421,-302,-2137,3012,-1016,-4964,2700
1642966422,-817,-2861,3120,-994,-4801,3510
1642966423,-276,-2475,3039,-876,-5030,2742
1642966424,-777,-1900,2881,-989,-4858,5496
1642966425,-478,-3330,2628,-2144,-4344,6610
1642966426,-702,-2905,3237,-2222,-4668,7718
1642966427,-1015,-2937,3412,-1648,-4806,6974
1642966428,-217,-2682,2964,-1216,-4803,13641
1642966429,1105,-226,3214,-1174,-4984,16870
1642966430,6009,1046,3620,-1693,-4642,9621
1642966431,10692,-880,3312,-2214,-5732,14924
1642966432,12302,-1929,3123,-2226,-6413,-9764
1642966433,12198,-1977,3459,-2282,-5784,6708
1642966434,11672,-2583,3621,-2228,-5531,11613
1642966435,11036,-2969,3353,-2250,-5184,-3144
1642966436,10429,-3367,2968,-1710,-4992,1976
1642966437,9807,-4215,2892,-1436,-5230,4744
1642966438,6510,-5042,2131,-1750,-5428,6856
1642966439,2455,-4467,2517,-1826,-4792,1772
1642966440,530,-4231,2613,-1816,-4422,9006
1642966441,10,-3132,2919,-1848,-4565,13556
1642966442,34,-2018,2699,-2172,-4420,12856
1642966443,450,-2551,2954,-2375,-4222,7493
1642966444,1078,-2558,3100,-2778,-4260,10980
1642966445,1338,-2410,3067,-2722,-4288,17537
1642966446,992,-3233,2840,-2636,-4308,4882
1642966447,605,-2233,2889,-2856,-4274,19465
1642966448,279,-2681,2797,-2880,-3936,21228
1642966449,245,-3155,3059,-3677,-4024,19450
1642966450,-37,-2537,3045,-3392,-4078,17074
1642966451,-379,-2828,3067,-3516,-3971,19475
1642966452,-512,-2680,3251,-2400,-4378,10904
1642966453,-522,-2365,2815,-610,-4768,21397
1642966454,-558,-2409,2960,-644,-4762,21038
1642966455,-572,-2671,2973,-601,-4809,15503
1642966456,-588,-2782,2923,-674,-4698,15018
1642966457,-534,-2894,3044,-570,-4832,15489
1642966458,-580,-2490,2983,-596,-4792,16976
1642966459,-513,-2267,2989,-643,-4701,25413
1642966460,-618,-2504,3009,-570,-4740,17000
1642966461,-533,-2714,2899,-654,-4632,12994
1642966462,-658,-2486,3053,-562,-4730,11580
1642966463,-497,-2642,2902,-588,-4742,17052
1642966464,-512,-2674,3069,-608,-4757,21531
1642966465,-482,-2459,3115,-576,-4824,21052
1642966466,-604,-2709,3021,-601,-4706,25406
1642966467,-582,-2488,3036,-574,-4780,25198
1642966468,-524,-2611,3035,-556,-4650,17456
1642966469,-522,-2752,2997,-584,-4750,25176
1642966470,-579,-2590,2902,-603,-4755,11580
1642966471,-601,-2901,3336,140,-4986,25158
1642966472,-382,-2453,3026,2354,-5496,29306
1642966473,38,-2589,2954,2620,-5544,25028
1642966474,424,-2639,2945,2746,-5732,25334
1642966475,556,-2423,2971,2688,-5750,25128
1642966476,814,-2583,2944,2717,-5829,21393
1642966477,1022,-2336,2875,2628,-5862,10824
1642966478,1125,-2765,2575,2589,-5862,15396
1642966479,1162,-2871,2259,1910,-5854,22936
1642966480,-341,-3022,2294,-110,-5405,19483
1642966481,-1355,-3618,2257,-760,-5090,23239
1642966482,-1103,-3235,2073,-934,-5062,16768
1642966483,-2434,-2672,2617,-994,-5302,17056
1642966484,-2756,-2519,2380,-1122,-4962,25140
1642966485,-1958,-1910,2768,-1161,-4854,25247
1642966486,-894,-1883,3044,-1090,-4988,18954
1642966487,-469,-2184,2993,-1080,-5138,16904
1642966488,-356,-1989,2763,-1072,-5017,9596
1642966489,-619,-2524,2867,-1132,-4836,18924
1642966490,-480,-2406,3037,-2013,-4590,9514
1642966491,-816,-2757,3096,-1770,-4550,14980
1642966492,-510,-3168,2733,-1793,-4792,9592
1642966493,-508,-3533,2958,-1662,-5022,16778
1642966494,-434,-2539,3074,-1605,-4966,19120
1642966495,-462,-3868,2042,-1916,-5294,12908
1642966496,-2452,-5218,2457,-2468,-5779,17376
1642966497,-6504,-4062,3467,-2168,-5532,12748
1642966498,-12489,-4716,4639,-1413,-4367,1960
1642966499,-15751,-4947,5722,-838,-3654,-1010
1642966500,-16047,-3722,6307,-589,-3149,-19483
1642966501,-16045,-3888,6459,-648,-3368,-16976
1642966502,-15672,-3821,5880,-374,-3744,-1894
1642966503,-15472,-2101,5449,-256,-3560,4946
1642966504,-13543,-2386,4983,-774,-3924,-1074
1642966505,-9218,-709,4892,-956,-4307,7652
1642966506,-5373,465,4502,-864,-4536,3052
1642966507,-2143,-690,4173,-736,-5050,9584
1642966508,1332,-118,3283,-716,-5190,2972
1642966509,4518,-1324,3066,-1031,-5358,25161
1642966510,8632,-2004,2626,-482,-6330,6774
1642966511,10016,-2988,1504,-942,-6935,17091
1642966512,8075,-4921,2127,-1338,-7514,14828
1642966513,1872,-3742,2511,-1227,-7202,15509
1642966514,-5139,-4700,2656,-954,-5514,16878
1642966515,-10698,-5999,3284,-744,-4761,9683
1642966516,-14394,-5357,4051,-314,-4238,858
1642966517,-14294,-3227,5382,-508,-4096,7712
1642966518,-14984,-3100,5483,22,-4900,2988
1642966519,-14496,-4084,6134,-157,-4578,-5620
1642966520,-15362,-737,5394,448,-4260,4986
1642966521,-13540,-2777,7659,544,-4654,-5942
1642966522,-9694,28,5643,702,-3954,-5032
1642966523,-4697,-310,4405,1084,-5048,-2044
1642966524,-1035,-958,2983,384,-5764,22962
1642966525,-546,-1517,3699,432,-5614,15488
1642966526,-436,-2432,3149,1092,-5824,12816
1642966527,-804,-854,3058,1561,-5765,19155
1642966528,51,722,3333,1992,-4616,14902
1642966529,3811,-213,3063,785,-4270,7707
1642966530,10863,-1206,3119,87,-5273,17373
1642966531,14330,-1925,2637,-76,-6640,18842
1642966532,15591,-2839,3314,312,-6919,7676
1642966533,15529,-3003,2904,550,-7008,14856
1642966534,15536,-4005,2909,830,-7486,18876
1642966535,16279,-3253,2935,715,-7453,3921
1642966536,16537,-2104,3153,76,-7500,4764
1642966537,16288,-3393,3696,-292,-7199,7650
1642966538,15667,-3696,2829,-918,-6914,2686
1642966539,16313,-3210,3344,-1008,-6543,9733
1642966540,14983,-3631,2859,-1082,-6520,6778
1642966541,14986,-4559,2496,-989,-6372,9598
1642966542,11873,-3933,2124,-910,-6366,20994
1642966543,5545,-4650,1618,-1295,-5207,23069
1642966544,1803,-5109,2539,-1142,-4154,8916
1642966545,-968,-4704,2222,-1165,-4243,13655
1642966546,-952,-3942,1602,-1866,-4302,16936
1642966547,-827,-3016,2111,-1813,-4999,25002
1642966548,-521,-2177,2376,-2438,-4792,20968
1642966549,-492,-2495,2635,-2802,-4621,21407
1642966550,-612,-2273,2818,-3258,-4524,6886
1642966551,-539,-2330,2884,-3386,-4183,17516
1642966552,-566,-2735,3067,-3926,-4338,17006
1642966553,-539,-2520,2968,-3917,-4330,13602
1642966554,-508,-2609,2873,-3658,-4292,8954
1642966555,-546,-2859,2821,-3750,-4464,17058
1642966556,-683,-2933,3283,-2488,-4842,19479
1642966557,-512,-2209,2765,-516,-5380,21068
1642966558,-563,-2382,2930,-610,-5298,23398
1642966559,-489,-2524,2884,-668,-5254,25114
1642966560,-549,-2433,2978,-622,-5317,19407
1642966561,-570,-2570,2948,-656,-5336,19026
1642966562,-600,-2609,2884,-614,-5315,29300
1642966563,-594,-2515,2896,-612,-5324,23030
1642966564,-564,-2270,2699,-636,-5312,29267
1642966565,-547,-2499,2918,-612,-5032,21150
1642966566,-590,-2574,2988,-779,-5170,23363
1642966567,-538,-2491,2890,-652,-5106,31224
1642966568,-490,-2504,2953,-692,-5108,21120
1642966569,-548,-2557,2929,-678,-5211,27364
1642966570,-552,-2488,2881,-698,-5200,29166
1642966571,-603,-2604,2851,-680,-5151,25371
1642966572,-517,-2676,3134,-238,-5360,29259
1642966573,-518,-2687,3052,2092,-6158,23052
1642966574,-617,-2575,2841,2528,-6293,29209
1642966575,-538,-2516,2864,2532,-6336,24938
1642966576,-640,-2406,2884,2565,-6291,23284
1642966577,-594,-2729,2916,2540,-6326,20978
1642966578,-435,-2212,2925,2596,-6219,25378
1642966579,-771,-2534,2730,2384,-6230,16860
1642966580,-450,-2553,3276,2307,-6190,11409
1642966581,-535,-2282,3131,2386,-6188,6778
1642966582,-631,-2023,2574,925,-5589,19116
1642966583,-878,-3861,2594,-676,-5248,9216
1642966584,-2371,-4363,2608,-796,-5680,8930
1642966585,-4846,-3413,3224,-416,-5550,15301
1642966586,-7720,-2528,3316,154,-4856,6810
1642966587,-7813,-1894,3728,496,-4319,9481
1642966588,-4622,-382,3882,890,-4394,-335
1642966589,1454,-1095,3185,386,-4812,8848
1642966590,5617,-3867,2235,-302,-7313,13149
1642966591,3023,-805,2408,-812,-6991,17008
1642966592,-155,-2805,2487,-843,-5094,15371
1642966593,-794,-2854,2899,-910,-4732,6772
1642966594,-510,-2411,3043,-1045,-5149,5699
1642966595,-361,-2053,2810,-804,-4774,4802
1642966596,-536,-2590,2866,-725,-4957,-6043
1642966597,-802,-2233,3063,-79,-4980,15261
1642966598,588,-1976,2503,5,-4673,-221
1642966599,4338,-5762,2024,-1160,-5934,16844
1642966600,4278,-1400,2996,-1409,-7957,5480
1642966601,-1969,-887,2007,-1130,-5522,18828
1642966602,-4987,-2323,3553,-750,-3271,7482
1642966603,-5226,-3012,3333,-396,-3300,8910
1642966604,-1181,-2900,2983,184,-4243,15453
1642966605,-311,-2947,2671,-232,-5300,17351
1642966606,-406,-2601,2839,-308,-5075,13535
1642966607,-471,-2031,3096,-408,-5148,16844
1642966608,-507,-2714,2962,-746,-5135,9528
1642966609,-460,-2348,2620,-1038,-4950,4750
1642966610,-503,-2781,2885,-1138,-4836,7612
1642966611,-720,-2056,3340,-1060,-4844,6860
1642966612,45,-207,3495,-965,-4571,9609
1642966613,2500,25,3295,-912,-4208,6962
1642966614,4783,-1949,2587,-1041,-4658,7400
